Country Name,Series Name,Series Code,2004,2005,2006,2007,2008,2009
Jordan,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.8326416,105.6343307,103.7859726,102.5744476,102.0400314,..
Jordan,"School enrollment, primary (% net)",SE.PRM.NENR,95.09091187,95.31546021,94.77391815,94.68447876,94.29562378,..
Jordan,"School enrollment, secondary (% net)",SE.SEC.NENR,85.03610229,82.66410828,85.9876709,..,87.05375671,..
Jordan,"School enrollment, secondary (% gross)",SE.SEC.ENRR,91.66619873,91.75447083,92.68013763,92.81920624,93.89221191,..
Jordan,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,2,2,2,2,2,2
Jordan,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,21.00312207,24.41581176,24.55493737,24.68960297,17.68759838,17.02973459
Jordan,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,1.885606355,1.885606355,1.885606355,1.885606355,1.885606355,1.885606355
Jordan,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.424853802,0.47979862,0.406222308,0.823897619,8.512315411,1.651727691
Jordan,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,8.183788169,6.85723208,6.688497966,6.349865982,12.68129364,2.964932456
Jordan,Trade (% of GDP),NE.TRD.GNFS.ZS,134.8196821,146.9127807,141.7478027,145.9927745,144.0172345,114.9594306
Jordan,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.39999962,14.89999962,14,13.10000038,12.69999981,12.89999962
Jordan,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,12.39999962,..,..,13.10000038,12.69999981,12.89999962
Jordan,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.361868215,3.493685346,6.251724667,5.386824032,14.92781501,-0.678178129
South Korea,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..
South Korea,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,24578.48949,25339.82025,26636.36404,27981.0657,28652.37774,28652.22067
South Korea,Age dependency ratio (% of working-age population),SP.POP.DPND,38.9542214,38.38372165,38.47908102,38.5813568,38.47195542,38.11091751
South Korea,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,3.530029285,3.147437074,2.988785897,2.709264967,2.507685263,2.588004295
South Korea,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.8,8.9,9.2,10,9.4,9
South Korea,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.03918357,9.616547001,9.72993278,10.19958174,10.36983266,10.3465061
South Korea,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.006261928,0.002738389,0.002822595,0.004796901,0.016637246,0.005397646
South Korea,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5,5,5,5,5,5
South Korea,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,0.080255411
South Korea,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,8.100000381,7.900000095,7.699999809,7.599999905,7.199999809,7
South Korea,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,81.60574079,79.56049614,79.51943235,80.82952764,80.30307443,80.67022959
South Korea,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,21.3,..,..,..,..
South Korea,Forest area (% of land area),AG.LND.FRST.ZS,64.67258831,64.58440888,64.49628406,64.4015683,64.26053798,64.14624099
South Korea,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,4.121232976,5.462644465,6.346935591,6.530611737,8.99342078,6.430145055
South Korea,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,5.24810777,5.65641499,6.11051696,6.40795189,6.63567447,7.18895648
South Korea,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,..,..,..,..,..,..
South Korea,International migrant stock (% of population),SM.POP.TOTL.ZS,..,1.145024966,..,..,..,..
South Korea,Internet users (per 100 people),IT.NET.USER.P2,72.7,73.5,78.1,78.8,81,81.6
South Korea,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.84658537,78.43268293,78.96926829,79.3495122,79.83268293,80.29731707
South Korea,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
South Korea,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,1.100000024,0.800000012,1.100000024,0.600000024,2.700000048,0.5
South Korea,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,28.51319615,28.27523759,27.81369361,28.20206829,28.60099207,28.72357933
South Korea,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.000340256,0.001938004,0.002656134,0.002811666,0.004785751,0.003238822
South Korea,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.331064932,2.467282737,2.48836867,2.469638781,2.601476009,2.706241983
South Korea,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,78.17313661,81.52202954,84.99862058,93.26624778,95.27662025,99.54168558
South Korea,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0,0.014210378,0.01092545,0.007952343,0.008013941,0.009574716
South Korea,Population density (people per sq. km of land area),EN.POP.DNST,496.1724334,497.0374497,499.2975434,501.4202641,504.469731,506.5091452
South Korea,"Population, total",SP.POP.TOTL,48039415,48138077,48371946,48597652,48948698,49182038
South Korea,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
South Korea,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,47.81377125,47.75932159,47.56062946,47.36661763,47.05504322,46.86110201
South Korea,Population growth (annual %),SP.POP.GROW,0.375613356,0.205166578,0.484653201,0.465519941,0.719755307,0.475570549
South Korea,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,8.829657467,9.194016712,9.566035136,9.945382914,10.3273579,10.70865684
South Korea,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,19.20419445,18.54314877,18.22089276,17.89483851,17.4558536,16.88577032
South Korea,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..
South Korea,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..
South Korea,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,..,..,..,..,..,..
South Korea,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..
South Korea,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,101.6653671,99.45622253,100.1574326,101.4504929,99.52284241,100.2452469
South Korea,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,13,13.4,13.4,14.4,13.7,14.7
South Korea,Rural population (% of total population),SP.RUR.TOTL.ZS,18.998,18.655,18.472,18.369,18.267,18.165
South Korea,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.3656464,101.617363,101.9001312,102.8997574,102.9709778,102.6210022
South Korea,"School enrollment, primary (% net)",SE.PRM.NENR,99.19152832,99.07675171,99.1037674,99.1531601,99.17584229,99.30888367
South Korea,"School enrollment, secondary (% net)",SE.SEC.NENR,95.01693726,95.71228027,95.28206635,95.1599884,94.76196289,95.73194122
South Korea,"School enrollment, secondary (% gross)",SE.SEC.ENRR,97.60915375,97.53894806,96.72483063,96.19423676,96.44907379,97.13671875
South Korea,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,6,6,6,6,6,6
South Korea,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.446495,13.85802067,14.28949254,15.47643564,15.1477747,14.28674756
South Korea,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2.397765579,2.397765579,2.397765579,2.397765579,2.397765579,2.397765579
South Korea,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.022654464,0.035776685,0.034135978,0.035824711,0.055416484,0.047354249
South Korea,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..
South Korea,Trade (% of GDP),NE.TRD.GNFS.ZS,72.76108631,71.18429245,73.55135,77.24301702,99.93354412,90.41263765
South Korea,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.700000048,3.700000048,3.400000095,3.200000048,3.200000048,3.599999905
South Korea,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.700000048,3.700000048,3.400000095,3.200000048,3.200000048,3.599999905
South Korea,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.591023677,2.754383872,2.241725583,2.534347678,4.674315076,2.757000942
Malaysia,GINI index (World Bank estimate),SI.POV.GINI,46.05,..,..,46,..,46.26
Malaysia,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,16504.59269,17188.46013,18100.45335,19058.63086,19426.01584,19028.77076
Malaysia,Age dependency ratio (% of working-age population),SP.POP.DPND,54.19736646,52.65298379,51.88453766,50.88016227,49.71356856,48.51330281
Malaysia,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,9.270982536,8.262291704,8.610011696,9.98678869,9.968556441,9.219100044
Malaysia,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.107,18.536,18.134,17.871,17.71,17.631
Malaysia,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.605572882,6.875947332,6.497627846,7.037791323,7.656532739,7.373235988
Malaysia,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.007443881,0.008241369,0.009675603,0.015517067,0.046483804,0.031122422
Malaysia,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.44,4.473,4.508,4.542,4.573,4.6
Malaysia,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,0.096926904
Malaysia,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,14.60000038,14.60000038,14.60000038,14.80000019,14,13.5
Malaysia,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-52.07844447,-45.41211633,-40.81631876,-28.5668343,-27.14769003,-24.92439534
Malaysia,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,..,..,..,..,..
Malaysia,Forest area (% of land area),AG.LND.FRST.ZS,64.00913103,63.58240755,64.33358697,65.0847664,65.83594582,66.58712525
Malaysia,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,11.57660011,13.42122881,13.77756326,14.41231882,18.39657678,14.81186033
Malaysia,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,3.74492489,3.2918067,3.65422598,3.60563426,3.47129572,3.97454959
Malaysia,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,1.757310907,1.59531446,1.491086174,1.3910698,1.155648641,1.176739405
Malaysia,International migrant stock (% of population),SM.POP.TOTL.ZS,..,7.866329066,..,..,..,..
Malaysia,Internet users (per 100 people),IT.NET.USER.P2,42.25226563,48.62917025,51.63798899,55.7,55.8,55.9
Malaysia,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.52997561,73.687,73.84304878,74.00068293,74.16146341,74.32592683
Malaysia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Malaysia,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,..,..,..,..,..,..
Malaysia,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,30.37808328,27.54968008,27.56617995,26.1226232,24.56065386,23.80014505
Malaysia,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.025402616,0.043998826,0.04228752,0.060431405,0.073493396,0.067756327
Malaysia,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.263057195,2.173929041,2.007600765,2.051435434,1.911420337,1.960280954
Malaysia,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,57.60279414,75.62840062,73.93037394,87.07077496,101.5040904,108.4694083
Malaysia,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,7.537932666,11.17540763,9.441028445,7.88915005,10.20059625,4.945192423
Malaysia,Population density (people per sq. km of land area),EN.POP.DNST,77.10249886,78.51506316,79.93622888,81.35932735,82.78015218,84.19119464
Malaysia,"Population, total",SP.POP.TOTL,25332026,25796124,26263048,26730607,27197419,27661017
Malaysia,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
Malaysia,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,18.81879483,19.09894293,19.38833223,19.68785819,19.99959261,20.32275964
Malaysia,Population growth (annual %),SP.POP.GROW,1.843038812,1.815480306,1.793868412,1.764630625,1.731284063,1.690201436
Malaysia,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.276416738,4.379371102,4.505036887,4.624260871,4.719388998,4.791410959
Malaysia,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,30.87163261,30.11257428,29.65547639,29.09797372,28.48639792,27.87455356
Malaysia,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,4.35,..,..,0,..,0.28
Malaysia,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,5.7,..,..,3.6,..,3.8
Malaysia,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,15.38,..,..,2.71,..,2.71
Malaysia,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..
Malaysia,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.87075043,100.5025864,..,..,..,..
Malaysia,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.1,9.1,9.1,10,10.8,9.9
Malaysia,Rural population (% of total population),SP.RUR.TOTL.ZS,34.306,33.406,32.517,31.64,30.775,29.925
Malaysia,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.0752335,101.4056473,..,..,..,..
Malaysia,"School enrollment, primary (% net)",SE.PRM.NENR,97.61885071,97.03121185,..,..,..,..
Malaysia,"School enrollment, secondary (% net)",SE.SEC.NENR,71.71838379,68.37506104,67.73407745,65.89862823,65.75679016,65.15421295
Malaysia,"School enrollment, secondary (% gross)",SE.SEC.ENRR,72.03450775,68.71703339,67.96618652,66.16719818,66.05085754,65.50585938
Malaysia,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,10,10,10,10,10,10
Malaysia,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.1990617,14.82639106,14.51624563,14.30374434,14.66292017,14.94050153
Malaysia,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,18.10213611,18.10213611,18.10213611,18.10213611,18.10213611,18.10213611
Malaysia,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,15.78253784,21.05304408,20.03635815,17.66223451,21.13250528,12.37637861
Malaysia,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,7.759099425,6.837003561,4.612748324,4.4406667,2.609512245,5.0866854
Malaysia,Trade (% of GDP),NE.TRD.GNFS.ZS,210.3738221,203.8544606,202.5779933,192.4663968,176.6678659,162.5589705
Malaysia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.5,3.5,3.299999952,3.200000048,3.299999952,3.700000048
Malaysia,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.5,3.5,3.299999952,3.200000048,3.299999952,3.700000048
Malaysia,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.518542199,2.960865088,3.609235642,2.027353178,5.440782211,0.583308406
Mali,GINI index (World Bank estimate),SI.POV.GINI,..,..,38.93,..,..,33.04
Mali,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..
Mali,Age dependency ratio (% of working-age population),SP.POP.DPND,98.42326848,98.10156659,98.6600315,99.05003236,99.29153537,99.36311807
Mali,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,36.36816386,36.57742402,36.91370176,36.54652259,39.67539262,38.86259131
Mali,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,48.213,48.188,48.142,48.076,47.991,47.883
Mali,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.070254352,0.069745223,0.070805643,0.073290823,0.075281844,0.078108539
Mali,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0,0,0,0,0,0
Mali,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,16.181,15.804,15.439,15.081,14.727,14.379
Mali,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,0.652855128
Mali,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,41.5,..,66,..,..,..
Mali,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,..,..,..,..,..
Mali,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,..,..,31.1,..,..
Mali,Forest area (% of land area),AG.LND.FRST.ZS,4.576336472,4.511592457,4.446848442,4.382104426,4.317360411,4.252616396
Mali,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.767557716,1.573305142,2.253812857,1.91702738,5.98838778,..
Mali,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,6.27953803,6.34148841,6.56029639,6.98311676,6.73930769,6.84887315
Mali,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,0.592899504,0.61184574,0.46395464,0.303493516,0.294584255,0.265530305
Mali,International migrant stock (% of population),SM.POP.TOTL.ZS,..,1.284396149,..,..,..,..
Mali,Internet users (per 100 people),IT.NET.USER.P2,0.43281964,0.507063136,0.729627281,0.81,1.57,1.8
Mali,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.033,51.52253659,51.99443902,52.45382927,52.9032439,53.34219512
Mali,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,26.17655373,..,..,..
Mali,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,..,..,..,..,..,..
Mali,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,3.371933334,3.190573122,3.080655226,3.106922129,..,..
Mali,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,2.868989004,3.781596545,7.990782499,8.049230252,7.807995156,9.70686911
Mali,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.588377711,1.629510655,1.568029718,1.544728563,1.635664721,1.611186638
Mali,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,3.51562473,6.381119979,12.27489738,19.8881407,26.17209427,32.89656779
Mali,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0,0,0,0,0,0
Mali,Population density (people per sq. km of land area),EN.POP.DNST,10.22370041,10.55686737,10.90808972,11.27629795,11.65671166,12.04284988
Mali,"Population, total",SP.POP.TOTL,12474857,12881384,13309942,13759226,14223403,14694565
Mali,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
Mali,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.3004101,11.53480092,11.76712866,11.99850195,12.23553885,12.48281252
Mali,Population growth (annual %),SP.POP.GROW,3.143023222,3.206798967,3.272810645,3.319830615,3.317912565,3.258899095
Mali,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2.975272582,2.906248273,2.876060617,2.848525055,2.818411318,2.779320109
Mali,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,46.62741224,46.61459514,46.78668773,46.9128496,47.00384289,47.06095077
Mali,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,50.58,..,..,49.25
Mali,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,47.5,..,..,..
Mali,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,..,..,76.13,..,..,77.71
Mali,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..
Mali,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,44.10070038,45.79325867,51.39038086,54.55136871,57.19277954,58.66033173
Mali,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.2,10.2,10.2,10.2,10.2,10.2
Mali,Rural population (% of total population),SP.RUR.TOTL.ZS,68.7,67.94,67.168,66.388,65.597,64.8
Mali,"School enrollment, primary (% gross)",SE.PRM.ENRR,76.73145294,80.11179352,83.04335785,85.57691193,87.61859131,89.25071716
Mali,"School enrollment, primary (% net)",SE.PRM.NENR,55.9643898,61.38336182,62.71231842,64.88031769,..,68.7230835
Mali,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,29.85957909,31.08526039
Mali,"School enrollment, secondary (% gross)",SE.SEC.ENRR,25.54696083,27.57201958,29.6719799,32.57025909,36.36809158,39.6073494
Mali,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,3,3,3,3,3,3
Mali,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.28847593,15.65608991,15.00638144,14.88370735,13.27510599,14.74854799
Mali,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2.433919888,2.433919888,2.433919888,2.433919888,2.433919888,2.433919888
Mali,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.244412451,7.027856395,10.88744093,11.59550056,11.36830704,13.19008022
Mali,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,2.116918154,1.961472003,1.457931251,0.93823153,0.820157033,0.80480719
Mali,Trade (% of GDP),NE.TRD.GNFS.ZS,63.13898181,62.92913134,69.31190984,61.75993926,72.19817226,55.10880523
Mali,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.800000191,8.5,8.300000191,8.5,8.399999619,8.5
Mali,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.800000191,..,..,11.71000004,..,..
Mali,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-3.099781281,6.397882939,1.543525969,1.412002017,9.170988137,2.463751886
Mexico,GINI index (World Bank estimate),SI.POV.GINI,46.03,51.11,48.01,..,48.23,..
Mexico,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,14652.902,14825.0632,15281.2668,15500.01773,15537.38891,14595.65375
Mexico,Age dependency ratio (% of working-age population),SP.POP.DPND,61.44679942,60.68691681,59.68442791,58.72712265,57.78927106,56.84293416
Mexico,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,3.575193304,3.370190492,3.360616042,3.320060404,3.290992465,3.523470503
Mexico,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.128,21.666,21.221,20.789,20.365,19.949
Mexico,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.803581325,3.967619346,3.99784272,4.055762037,4.126988108,3.857149599
Mexico,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.015786254,0.009096061,0.010329888,0.016377946,0.037694657,0.016165446
Mexico,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.538,4.522,4.507,4.495,4.488,4.486
Mexico,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,0.149843277
Mexico,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,16.39999962,14.89999962,14.30000019,13.5,13.10000038,13.5
Mexico,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-55.723852,-48.12032273,-44.74733837,-37.61362217,-28.03446569,-25.16932029
Mexico,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,..,9.6,..,..,..
Mexico,Forest area (% of land area),AG.LND.FRST.ZS,34.58813241,34.50860362,34.44841688,34.38823015,34.32804342,34.26785668
Mexico,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,12.39549783,14.90688156,15.52561386,15.76683928,17.38768318,13.51456072
Mexico,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,5.97577052,5.87127868,5.68437091,5.77787042,5.8395256,6.42539388
Mexico,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,1.361256,1.335102144,1.287741616,1.345964962,1.005826321,1.084039439
Mexico,International migrant stock (% of population),SM.POP.TOTL.ZS,..,0.550962676,..,..,..,..
Mexico,Internet users (per 100 people),IT.NET.USER.P2,14.1,17.21,19.52,20.81,21.71,26.34
Mexico,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.23656098,75.48553659,75.73665854,75.98439024,76.22665854,76.46146341
Mexico,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,90.95374298,91.63026428,91.73451996,92.79517365,92.92559814,93.44187927
Mexico,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,0.899999976,2.099999905,2.200000048,2.400000095,1.5,1.700000048
Mexico,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,18.24095789,17.2417888,18.0775378,17.38078287,16.97697856,16.63800038
Mexico,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.126848002,0.215217337,0.40086204,0.471919271,0.443978498,0.390559361
Mexico,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.406223688,0.418022841,0.422238721,0.45807063,0.448540527,0.542546694
Mexico,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,35.15321825,42.56115672,49.40875353,58.62729509,65.49948112,71.45817512
Mexico,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.789356796,1.351572856,1.278099183,1.098281229,1.531228564,0.901648248
Mexico,Population density (people per sq. km of land area),EN.POP.DNST,55.68961239,56.45613622,57.29718203,58.20076339,59.14391883,60.09188096
Mexico,"Population, total",SP.POP.TOTL,108257822,109747906,111382857,113139374,114972821,116815612
Mexico,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
Mexico,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,35.95619723,35.97223349,35.95012561,35.89849543,35.8336315,35.77505462
Mexico,Population growth (annual %),SP.POP.GROW,1.273015502,1.367034911,1.478745671,1.564702817,1.607530437,1.590096455
Mexico,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,5.260890987,5.342347033,5.43499167,5.54098346,5.654565091,5.767878869
Mexico,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,32.79920041,32.42483278,31.94149437,31.4578115,30.9697698,30.47406883
Mexico,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,4.82,8.66,3.29,..,3.8,..
Mexico,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,47.2,47,42.9,..,47.8,..
Mexico,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,0,18.11,11.43,..,12.03,..
Mexico,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..
Mexico,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.51464844,96.63960266,96.34645081,96.51708221,95.16184235,92.94402313
Mexico,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,22.6,24.2,22.6,23.2,23.2,27.6
Mexico,Rural population (% of total population),SP.RUR.TOTL.ZS,24.003,23.692,23.383,23.077,22.773,22.473
Mexico,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.3674927,102.2663727,101.1264877,101.1966476,101.6194229,102.8663406
